country	date	public	name
CN	2013-08-21	False	Spirit Festival
CN	2013-09-19	True	Mid-Autumn Festival
CN	2013-09-22	False	September Equinox
CN	2013-10-01	True	National Day
CN	2013-10-02	True	Second Day of the National Day Golden Week
CN	2013-10-03	True	Third Day of the National Day Golden Week
CN	2013-10-04	False	Fourth Day of the National Day Golden Week
CN	2013-10-05	False	Fifth Day of the National Day Golden Week
CN	2013-10-06	False	Sixth Day of the National Day Golden Week
CN	2013-10-07	False	Seventh Day of the National Day Golden Week
CN	2013-10-13	False	Double Ninth Festival
CN	2013-12-21	False	December Solstice
CN	2013-12-31	False	New Year's Eve
CN	2014-01-01	True	New Year's Day
CN	2014-01-30	True	Chinese Lunar New Year's Eve
CN	2014-01-31	True	Chinese Lunar New Year's Day
CN	2014-02-01	True	Second Day of the Chinese Lunar New Year Golden Week
CN	2014-02-02	False	Third Day of the Chinese Lunar New Year Golden Week
CN	2014-02-03	False	Fourth Day of the Chinese Lunar New Year Golden Week
CN	2014-02-04	False	Fifth Day of the Chinese Lunar New Year Golden Week
CN	2014-02-05	False	Sixth Day of the Chinese Lunar New Year Golden Week
CN	2014-02-14	False	Latern Festival
CN	2014-03-01	False	Zhonghe Festival
CN	2014-03-02	False	Longtaitou Festival
CN	2014-03-03	False	UN World Wildlife Day
CN	2014-03-08	False	International Women's Day
CN	2014-03-12	False	Arbor Day
CN	2014-03-20	False	March Equinox
CN	2014-04-05	True	Ching Ming Festival
CN	2014-05-01	True	Labor Day
CN	2014-05-04	False	Youth Day
CN	2014-05-05	False	Boys' Day
CN	2014-05-11	False	Mother's Day
CN	2014-06-01	False	Children's Day
CN	2014-06-02	True	Dragon Boat Festival
CN	2014-06-21	False	June Solstice
CN	2014-07-01	False	CPC Founding Day
CN	2014-07-11	False	China National Maritime Day
CN	2014-08-01	False	Army Day
CN	2014-08-01	False	People's Liberation Army Day
CN	2014-08-02	False	Double Seven Festival
CN	2014-08-08	False	Father's Day
CN	2014-08-10	False	Spirit Festival
CN	2014-09-03	False	Victory over Japan Day
CN	2014-09-08	True	Mid-Autumn Festival
CN	2014-09-23	False	September Equinox
CN	2014-09-30	False	National Memorial Day
CN	2014-10-01	True	National Day
CN	2014-10-02	False	Double Ninth Festival
CN	2014-10-02	True	Second Day of the National Day Golden Week
CN	2014-10-03	True	Third Day of the National Day Golden Week
CN	2014-10-04	False	Fourth Day of the National Day Golden Week
CN	2014-10-05	False	Fifth Day of the National Day Golden Week
CN	2014-10-06	False	Sixth Day of the National Day Golden Week
CN	2014-10-07	False	Seventh Day of the National Day Golden Week
CN	2014-12-13	False	Nanking Massacre Memorial Day
CN	2014-12-21	False	December Solstice
CN	2014-12-31	False	New Year's Eve
HK	2004-01-01	True	New Year's Day
HK	2004-01-22	True	Lunar New Year's Day
HK	2004-01-23	True	Second Day of the Lunar New Year
HK	2004-01-24	True	Third Day of the Lunar New Year
HK	2004-03-20	False	March Equinox
HK	2004-04-09	True	Good Friday
HK	2004-04-10	True	Holy Saturday
HK	2004-04-11	False	Easter
HK	2004-04-12	True	Easter Monday
HK	2004-05-01	True	Labor Day
HK	2004-05-09	False	Mother's Day
HK	2004-06-20	False	Father's Day
HK	2004-06-21	False	June Solstice
HK	2004-06-22	True	Dragon Boat Festival
HK	2004-07-01	True	Hong Kong Special Administrative Region Establishment Day
HK	2004-09-22	False	September Equinox
HK	2004-10-01	True	National Day of the People's Republic of China
HK	2004-12-21	False	December Solstice
HK	2004-12-24	False	Christmas Eve
HK	2004-12-25	True	Christmas Day
HK	2004-12-26	True	Boxing Day
HK	2004-12-31	False	New Year's Eve
HK	2005-01-01	True	New Year's Day
HK	2005-02-09	True	Lunar New Year's Day
HK	2005-02-10	True	Second Day of the Lunar New Year
HK	2005-02-11	True	Third Day of the Lunar New Year
HK	2005-03-20	False	March Equinox
HK	2005-03-25	True	Good Friday
HK	2005-03-26	True	Holy Saturday
HK	2005-03-27	False	Easter
HK	2005-03-28	True	Easter Monday
HK	2005-05-01	True	Labor Day
HK	2005-05-08	False	Mother's Day
HK	2005-06-11	True	Dragon Boat Festival
HK	2005-06-19	False	Father's Day
HK	2005-06-21	False	June Solstice
HK	2005-07-01	True	Hong Kong Special Administrative Region Establishment Day
HK	2005-09-22	False	September Equinox
HK	2005-10-01	True	National Day of the People's Republic of China
HK	2005-12-21	False	December Solstice
HK	2005-12-24	False	Christmas Eve
HK	2005-12-25	True	Christmas Day
HK	2005-12-26	True	Boxing Day
HK	2005-12-31	False	New Year's Eve
HK	2006-01-01	True	New Year's Day
HK	2006-01-29	True	Lunar New Year's Day
HK	2006-01-30	True	Second Day of the Lunar New Year
HK	2006-01-31	True	Third Day of the Lunar New Year
HK	2006-03-20	False	March Equinox
HK	2006-04-14	True	Good Friday
HK	2006-04-15	True	Holy Saturday
HK	2006-04-16	False	Easter
HK	2006-04-17	True	Easter Monday
HK	2006-05-01	True	Labor Day
HK	2006-05-14	False	Mother's Day
HK	2006-05-31	True	Dragon Boat Festival
HK	2006-06-18	False	Father's Day
HK	2006-06-21	False	June Solstice
HK	2006-07-01	True	Hong Kong Special Administrative Region Establishment Day
HK	2006-09-23	False	September Equinox
HK	2006-10-01	True	National Day of the People's Republic of China
HK	2006-12-22	False	December Solstice
HK	2006-12-24	False	Christmas Eve
HK	2006-12-25	True	Christmas Day
HK	2006-12-26	True	Boxing Day
HK	2006-12-31	False	New Year's Eve
HK	2007-01-01	True	New Year's Day
HK	2007-02-18	True	Lunar New Year's Day
HK	2007-02-19	True	Second Day of the Lunar New Year
HK	2007-02-20	True	Third Day of the Lunar New Year
HK	2007-03-21	False	March Equinox
HK	2007-04-06	True	Good Friday
HK	2007-04-07	True	Holy Saturday
HK	2007-04-08	False	Easter
HK	2007-04-09	True	Easter Monday
HK	2007-05-01	True	Labor Day
HK	2007-05-13	False	Mother's Day
HK	2007-06-17	False	Father's Day
HK	2007-06-19	True	Dragon Boat Festival
HK	2007-06-21	False	June Solstice
HK	2007-07-01	True	Hong Kong Special Administrative Region Establishment Day
HK	2007-09-23	False	September Equinox
HK	2007-10-01	True	National Day of the People's Republic of China
HK	2007-12-22	False	December Solstice
HK	2007-12-24	False	Christmas Eve
HK	2007-12-25	True	Christmas Day
HK	2007-12-26	True	Boxing Day
HK	2007-12-31	False	New Year's Eve
HK	2008-01-01	True	New Year's Day
HK	2008-02-07	True	Lunar New Year's Day
HK	2008-02-08	True	Second Day of the Lunar New Year
HK	2008-02-09	True	Third Day of the Lunar New Year
HK	2008-03-20	False	March Equinox
HK	2008-03-21	True	Good Friday
HK	2008-03-22	True	Holy Saturday
HK	2008-03-23	False	Easter
HK	2008-03-24	True	Easter Monday
HK	2008-05-01	True	Labor Day
HK	2008-05-11	False	Mother's Day
HK	2008-06-08	True	Dragon Boat Festival
HK	2008-06-15	False	Father's Day
HK	2008-06-21	False	June Solstice
HK	2008-07-01	True	Hong Kong Special Administrative Region Establishment Day
HK	2008-09-22	False	September Equinox
HK	2008-10-01	True	National Day of the People's Republic of China
HK	2008-12-21	False	December Solstice
HK	2008-12-24	False	Christmas Eve
HK	2008-12-25	True	Christmas Day
HK	2008-12-26	True	Boxing Day
HK	2008-12-31	False	New Year's Eve
HK	2009-01-01	True	New Year's Day
HK	2009-01-26	True	Lunar New Year's Day
HK	2009-01-27	True	Second Day of the Lunar New Year
HK	2009-01-28	True	Third Day of the Lunar New Year
HK	2009-03-20	False	March Equinox
HK	2009-04-10	True	Good Friday
HK	2009-04-11	True	Holy Saturday
HK	2009-04-12	False	Easter
HK	2009-04-13	True	Easter Monday
HK	2009-05-01	True	Labor Day
HK	2009-05-10	False	Mother's Day
HK	2009-05-28	True	Dragon Boat Festival
HK	2009-06-21	False	Father's Day
HK	2009-06-21	False	June Solstice
HK	2009-07-01	True	Hong Kong Special Administrative Region Establishment Day
HK	2009-09-22	False	September Equinox
HK	2009-10-01	True	National Day of the People's Republic of China
HK	2009-12-21	False	December Solstice
HK	2009-12-24	False	Christmas Eve
HK	2009-12-25	True	Christmas Day
HK	2009-12-26	True	Boxing Day
HK	2009-12-31	False	New Year's Eve
HK	2010-01-01	True	New Year's Day
HK	2010-02-14	True	Lunar New Year's Day
HK	2010-02-15	True	Second Day of the Lunar New Year
HK	2010-02-16	True	Third Day of the Lunar New Year
HK	2010-03-20	False	March Equinox
HK	2010-04-02	True	Good Friday
HK	2010-04-03	True	Holy Saturday
HK	2010-04-04	False	Easter
HK	2010-04-05	True	Ching Ming Festival
HK	2010-04-05	True	Easter Monday
HK	2010-05-01	True	Labor Day
HK	2010-05-09	False	Mother's Day
HK	2010-05-21	True	Buddha's Birthday
HK	2010-06-16	True	Dragon Boat Festival
HK	2010-06-20	False	Father's Day
HK	2010-06-21	False	June Solstice
HK	2010-07-01	True	Hong Kong Special Administrative Region Establishment Day
HK	2010-09-23	True	Day after Mid-Autumn Festival
HK	2010-09-23	False	September Equinox
HK	2010-10-01	True	National Day of the People's Republic of China
HK	2010-10-16	True	Chung Yeung Festival
HK	2010-12-21	False	December Solstice
HK	2010-12-24	False	Christmas Eve
HK	2010-12-25	True	Christmas Day
HK	2010-12-26	True	Boxing Day
HK	2010-12-31	False	New Year's Eve
HK	2011-01-01	True	New Year's Day
HK	2011-02-03	True	Lunar New Year's Day
HK	2011-02-04	True	Second Day of the Lunar New Year
HK	2011-02-05	True	Third Day of the Lunar New Year
HK	2011-03-20	False	March Equinox
HK	2011-04-05	True	Ching Ming Festival
HK	2011-04-22	True	Good Friday
HK	2011-04-23	True	Holy Saturday
HK	2011-04-24	False	Easter
HK	2011-04-25	True	Easter Monday
HK	2011-05-01	True	Labor Day
HK	2011-05-08	False	Mother's Day
HK	2011-05-10	True	Buddha's Birthday
HK	2011-06-06	True	Dragon Boat Festival
HK	2011-06-19	False	Father's Day
HK	2011-06-21	False	June Solstice
HK	2011-07-01	True	Hong Kong Special Administrative Region Establishment Day
HK	2011-09-13	True	Day after Mid-Autumn Festival
HK	2011-09-23	False	September Equinox
HK	2011-10-01	True	National Day of the People's Republic of China
HK	2011-10-05	True	Chung Yeung Festival
HK	2011-12-22	False	December Solstice
HK	2011-12-24	False	Christmas Eve
HK	2011-12-25	True	Christmas Day
HK	2011-12-26	True	Boxing Day
HK	2011-12-31	False	New Year's Eve
HK	2012-01-01	True	New Year's Day
HK	2012-01-23	True	Lunar New Year's Day
HK	2012-01-24	True	Second Day of the Lunar New Year
HK	2012-01-25	True	Third Day of the Lunar New Year
HK	2012-03-20	False	March Equinox
HK	2012-04-04	True	Ching Ming Festival
HK	2012-04-06	True	Good Friday
HK	2012-04-07	True	Holy Saturday
HK	2012-04-08	False	Easter
HK	2012-04-09	True	Easter Monday
HK	2012-04-28	True	Buddha's Birthday
HK	2012-05-01	True	Labor Day
HK	2012-05-13	False	Mother's Day
HK	2012-06-17	False	Father's Day
HK	2012-06-20	False	June Solstice
HK	2012-06-23	True	Dragon Boat Festival
HK	2012-07-01	True	Hong Kong Special Administrative Region Establishment Day
HK	2012-09-22	False	September Equinox
HK	2012-10-01	True	Day after Mid-Autumn Festival
HK	2012-10-01	True	National Day of the People's Republic of China
HK	2012-10-23	True	Chung Yeung Festival
HK	2012-12-21	False	December Solstice
HK	2012-12-24	False	Christmas Eve
HK	2012-12-25	True	Christmas Day
HK	2012-12-26	True	Boxing Day
HK	2012-12-31	False	New Year's Eve
HK	2013-01-01	True	New Year's Day
HK	2013-02-10	True	Lunar New Year's Day
HK	2013-02-11	True	Second Day of the Lunar New Year
HK	2013-02-12	True	Third Day of the Lunar New Year
HK	2013-03-20	False	March Equinox
HK	2013-03-29	True	Good Friday
HK	2013-03-30	True	Holy Saturday
HK	2013-03-31	False	Easter
HK	2013-04-01	True	Easter Monday
HK	2013-04-04	True	Ching Ming Festival
HK	2013-05-01	True	Labor Day
HK	2013-05-12	False	Mother's Day
HK	2013-05-17	True	Buddha's Birthday
HK	2013-06-12	True	Dragon Boat Festival
HK	2013-06-16	False	Father's Day
HK	2013-06-21	False	June Solstice
HK	2013-07-01	True	Hong Kong Special Administrative Region Establishment Day
HK	2013-09-20	True	Day after Mid-Autumn Festival
HK	2013-09-22	False	September Equinox
HK	2013-10-01	True	National Day of the People's Republic of China
HK	2013-10-14	True	Chung Yeung Festival
HK	2013-12-21	False	December Solstice
HK	2013-12-24	False	Christmas Eve
HK	2013-12-25	True	Christmas Day
HK	2013-12-26	True	Boxing Day
HK	2013-12-31	False	New Year's Eve
HK	2014-01-01	True	New Year's Day
HK	2014-01-31	True	Lunar New Year's Day
HK	2014-02-01	True	Second Day of the Lunar New Year
HK	2014-02-02	True	Third Day of the Lunar New Year
HK	2014-03-20	False	March Equinox
HK	2014-04-05	True	Ching Ming Festival
HK	2014-04-18	True	Good Friday
HK	2014-04-19	True	Holy Saturday
HK	2014-04-20	False	Easter
HK	2014-04-21	True	Easter Monday
HK	2014-05-01	True	Labor Day
HK	2014-05-06	True	Buddha's Birthday
HK	2014-05-11	False	Mother's Day
HK	2014-06-02	True	Dragon Boat Festival
HK	2014-06-15	False	Father's Day
HK	2014-06-21	False	June Solstice
HK	2014-07-01	True	Hong Kong Special Administrative Region Establishment Day
HK	2014-09-09	True	Day after Mid-Autumn Festival
HK	2014-09-23	False	September Equinox
HK	2014-10-01	True	National Day of the People's Republic of China
HK	2014-10-02	True	Chung Yeung Festival
HK	2014-12-21	False	December Solstice
HK	2014-12-24	False	Christmas Eve
HK	2014-12-25	True	Christmas Day
HK	2014-12-26	True	Boxing Day
HK	2014-12-31	False	New Year's Eve
IN	2004-01-01	False	New Year's Day
IN	2004-01-22	False	Chinese New Year's Day
IN	2004-01-26	True	Republic Day
IN	2004-02-01	True	Feast of the Sacrifice
IN	2004-02-14	False	Valentine's Day
IN	2004-02-19	False	Shivaji Jayanti
IN	2004-03-03	False	UN World Wildlife Day
IN	2004-03-20	False	March Equinox
IN	2004-04-06	False	Passover
IN	2004-04-08	False	Maundy Thursday
IN	2004-04-09	True	Good Friday
IN	2004-04-11	False	Easter
IN	2004-04-14	False	Ambedkar Jayanti
IN	2004-05-01	True	Birth of the Prophet
IN	2004-05-01	True	Labor Day
IN	2004-05-09	False	Mother's Day
IN	2004-06-20	False	Father's Day
IN	2004-06-21	False	June Solstice
IN	2004-08-01	False	Friendship Day
IN	2004-08-15	True	Independence Day
IN	2004-09-22	False	September Equinox
IN	2004-10-02	True	Mahatma Gandhi Jayanti
IN	2004-10-31	False	Halloween
IN	2004-11-13	True	Festival of Breaking the Fast
IN	2004-11-24	False	Guru Tegh Bahadur's Martyrdom Day
IN	2004-12-21	False	December Solstice
IN	2004-12-24	False	Christmas Eve
IN	2004-12-25	True	Christmas Day
IN	2004-12-31	False	New Year's Eve
IN	2005-01-01	False	New Year's Day
IN	2005-01-20	True	Feast of the Sacrifice
IN	2005-01-26	True	Republic Day
IN	2005-02-09	False	Chinese New Year's Day
IN	2005-02-14	False	Valentine's Day
IN	2005-02-19	False	Shivaji Jayanti
IN	2005-03-03	False	UN World Wildlife Day
IN	2005-03-20	False	March Equinox
IN	2005-03-24	False	Maundy Thursday
IN	2005-03-25	True	Good Friday
IN	2005-03-27	False	Easter
IN	2005-04-14	False	Ambedkar Jayanti
IN	2005-04-20	True	Birth of the Prophet
IN	2005-04-24	False	Passover
IN	2005-05-01	True	Labor Day
IN	2005-05-08	False	Mother's Day
IN	2005-06-19	False	Father's Day
IN	2005-06-21	False	June Solstice
IN	2005-08-07	False	Friendship Day
IN	2005-08-15	True	Independence Day
IN	2005-09-22	False	September Equinox
IN	2005-10-02	True	Mahatma Gandhi Jayanti
IN	2005-10-31	False	Halloween
IN	2005-11-02	True	Festival of Breaking the Fast
IN	2005-11-24	False	Guru Tegh Bahadur's Martyrdom Day
IN	2005-12-21	False	December Solstice
IN	2005-12-24	False	Christmas Eve
IN	2005-12-25	True	Christmas Day
IN	2005-12-31	False	New Year's Eve
IN	2006-01-01	False	New Year's Day
IN	2006-01-09	True	Feast of the Sacrifice
IN	2006-01-26	True	Republic Day
IN	2006-01-29	False	Chinese New Year's Day
IN	2006-02-14	False	Valentine's Day
IN	2006-02-19	False	Shivaji Jayanti
IN	2006-03-03	False	UN World Wildlife Day
IN	2006-03-20	False	March Equinox
IN	2006-04-10	True	Birth of the Prophet
IN	2006-04-13	False	Maundy Thursday
IN	2006-04-13	False	Passover
IN	2006-04-14	False	Ambedkar Jayanti
IN	2006-04-14	True	Good Friday
IN	2006-04-16	False	Easter
IN	2006-05-01	True	Labor Day
IN	2006-05-14	False	Mother's Day
IN	2006-06-18	False	Father's Day
IN	2006-06-21	False	June Solstice
IN	2006-08-06	False	Friendship Day
IN	2006-08-15	True	Independence Day
IN	2006-09-23	False	September Equinox
IN	2006-10-02	True	Mahatma Gandhi Jayanti
IN	2006-10-23	True	Festival of Breaking the Fast
IN	2006-10-31	False	Halloween
IN	2006-11-24	False	Guru Tegh Bahadur's Martyrdom Day
IN	2006-12-22	False	December Solstice
IN	2006-12-24	False	Christmas Eve
IN	2006-12-25	True	Christmas Day
IN	2006-12-30	True	Feast of the Sacrifice
IN	2006-12-31	False	New Year's Eve
IN	2007-01-01	False	New Year's Day
IN	2007-01-26	True	Republic Day
IN	2007-02-14	False	Valentine's Day
IN	2007-02-18	False	Chinese New Year's Day
IN	2007-02-19	False	Shivaji Jayanti
IN	2007-03-03	False	UN World Wildlife Day
IN	2007-03-21	False	March Equinox
IN	2007-03-30	True	Birth of the Prophet
IN	2007-04-03	False	Passover
IN	2007-04-05	False	Maundy Thursday
IN	2007-04-06	True	Good Friday
IN	2007-04-08	False	Easter
IN	2007-04-14	False	Ambedkar Jayanti
IN	2007-05-01	True	Labor Day
IN	2007-05-13	False	Mother's Day
IN	2007-06-17	False	Father's Day
IN	2007-06-21	False	June Solstice
IN	2007-08-05	False	Friendship Day
IN	2007-08-15	True	Independence Day
IN	2007-09-23	False	September Equinox
IN	2007-10-02	True	Mahatma Gandhi Jayanti
IN	2007-10-12	True	Festival of Breaking the Fast
IN	2007-10-31	False	Halloween
IN	2007-11-24	False	Guru Tegh Bahadur's Martyrdom Day
IN	2007-12-19	True	Feast of the Sacrifice
IN	2007-12-22	False	December Solstice
IN	2007-12-24	False	Christmas Eve
IN	2007-12-25	True	Christmas Day
IN	2007-12-31	False	New Year's Eve
IN	2008-01-01	False	New Year's Day
IN	2008-01-26	True	Republic Day
IN	2008-02-07	False	Chinese New Year's Day
IN	2008-02-14	False	Valentine's Day
IN	2008-02-19	False	Shivaji Jayanti
IN	2008-03-03	False	UN World Wildlife Day
IN	2008-03-19	True	Birth of the Prophet
IN	2008-03-20	False	March Equinox
IN	2008-03-20	False	Maundy Thursday
IN	2008-03-21	True	Good Friday
IN	2008-03-23	False	Easter
IN	2008-04-14	False	Ambedkar Jayanti
IN	2008-04-20	False	Passover
IN	2008-05-01	True	Labor Day
IN	2008-05-11	False	Mother's Day
IN	2008-06-15	False	Father's Day
IN	2008-06-21	False	June Solstice
IN	2008-08-03	False	Friendship Day
IN	2008-08-15	True	Independence Day
IN	2008-09-22	False	September Equinox
IN	2008-10-01	True	Festival of Breaking the Fast
IN	2008-10-02	True	Mahatma Gandhi Jayanti
IN	2008-10-31	False	Halloween
IN	2008-11-24	False	Guru Tegh Bahadur's Martyrdom Day
IN	2008-12-08	True	Feast of the Sacrifice
IN	2008-12-21	False	December Solstice
IN	2008-12-24	False	Christmas Eve
IN	2008-12-25	True	Christmas Day
IN	2008-12-31	False	New Year's Eve
IN	2009-01-01	False	New Year's Day
IN	2009-01-26	False	Chinese New Year's Day
IN	2009-01-26	True	Republic Day
IN	2009-02-14	False	Valentine's Day
IN	2009-02-19	False	Shivaji Jayanti
IN	2009-03-03	False	UN World Wildlife Day
IN	2009-03-08	True	Birth of the Prophet
